Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:18:19,1,1,-54,1.92
2025-06-13 15:18:20,1,1,-54,1.98
2025-06-13 15:18:21,1,1,-53,1.95
2025-06-13 15:18:22,1,1,-52,1.87
2025-06-13 15:18:23,1,1,-53,1.88
2025-06-13 15:18:24,1,1,-53,1.88
2025-06-13 15:18:20,1,2,-54,2.12
2025-06-13 15:18:21,1,2,-53,2.03
2025-06-13 15:18:22,1,2,-53,1.99
2025-06-13 15:18:23,1,2,-53,1.96
2025-06-13 15:18:24,1,2,-54,2.01
2025-06-13 15:18:19,1,3,-63,5.83
2025-06-13 15:18:20,1,3,-64,6.08
2025-06-13 15:18:21,1,3,-64,6.30
2025-06-13 15:18:22,1,3,-64,6.49
2025-06-13 15:18:23,1,3,-65,6.77
2025-06-13 15:18:24,1,3,-64,6.91
2025-06-13 15:18:19,1,4,-48,1.04
2025-06-13 15:18:20,1,4,-47,0.98
2025-06-13 15:18:21,1,4,-47,0.94
2025-06-13 15:18:22,1,4,-48,0.96
2025-06-13 15:18:23,1,4,-47,0.93
2025-06-13 15:18:24,1,4,-49,0.99
Summary,1,1,-52,-53
Summary,1,2,-53,-53
Summary,1,3,-63,-64
Summary,1,4,-47,-47
