Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:01:44,1,1,-65,4.56
2025-06-13 15:01:45,1,1,-63,4.86
2025-06-13 15:01:46,1,1,-66,5.35
2025-06-13 15:01:47,1,1,-65,5.75
2025-06-13 15:01:48,1,1,-63,5.91
2025-06-13 15:01:44,1,2,-49,1.48
2025-06-13 15:01:45,1,2,-52,1.53
2025-06-13 15:01:46,1,2,-50,1.45
2025-06-13 15:01:47,1,2,-50,1.40
2025-06-13 15:01:48,1,2,-50,1.37
2025-06-13 15:01:44,1,3,-61,4.61
2025-06-13 15:01:45,1,3,-64,4.96
2025-06-13 15:01:46,1,3,-65,5.36
2025-06-13 15:01:47,1,3,-60,5.22
2025-06-13 15:01:48,1,3,-60,5.12
2025-06-13 15:01:44,1,4,-42,0.44
2025-06-13 15:01:45,1,4,-43,0.47
2025-06-13 15:01:46,1,4,-43,0.50
2025-06-13 15:01:47,1,4,-43,0.51
2025-06-13 15:01:48,1,4,-44,0.55
Summary,1,1,-63,-64
Summary,1,2,-49,-50
Summary,1,3,-60,-62
Summary,1,4,-42,-43
