Time,Major,Minor,RSSI,Accuracy
2025-06-13 14:59:54,1,1,-66,7.31
2025-06-13 14:59:55,1,1,-61,6.91
2025-06-13 14:59:56,1,1,-60,6.44
2025-06-13 14:59:57,1,1,-62,6.37
2025-06-13 14:59:58,1,1,-62,6.31
2025-06-13 14:59:54,1,2,-62,5.27
2025-06-13 14:59:55,1,2,-60,5.15
2025-06-13 14:59:56,1,2,-59,4.93
2025-06-13 14:59:57,1,2,-61,4.99
2025-06-13 14:59:58,1,2,-59,4.81
2025-06-13 14:59:54,1,3,-50,1.47
2025-06-13 14:59:55,1,3,-54,1.61
2025-06-13 14:59:56,1,3,-54,1.74
2025-06-13 14:59:57,1,3,-55,1.89
2025-06-13 14:59:58,1,3,-53,1.89
2025-06-13 14:59:54,1,4,-38,0.30
2025-06-13 14:59:55,1,4,-41,0.35
2025-06-13 14:59:56,1,4,-40,0.35
2025-06-13 14:59:57,1,4,-40,0.36
2025-06-13 14:59:58,1,4,-40,0.36
Summary,1,1,-60,-62
Summary,1,2,-59,-60
Summary,1,3,-50,-53
Summary,1,4,-38,-39
