Time,Major,Minor,RSSI,Accuracy
2025-06-13 14:57:30,1,1,-63,10.01
2025-06-13 14:57:31,1,1,-65,9.85
2025-06-13 14:57:32,1,1,-66,9.87
2025-06-13 14:57:33,1,1,-66,9.89
2025-06-13 14:57:34,1,1,-65,9.74
2025-06-13 14:57:30,1,2,-58,4.60
2025-06-13 14:57:31,1,2,-57,4.27
2025-06-13 14:57:32,1,2,-56,3.91
2025-06-13 14:57:33,1,2,-57,3.75
2025-06-13 14:57:34,1,2,-57,3.63
2025-06-13 14:57:30,1,3,-71,6.25
2025-06-13 14:57:31,1,3,-71,7.04
2025-06-13 14:57:32,1,3,-70,7.77
2025-06-13 14:57:33,1,3,-70,8.48
2025-06-13 14:57:34,1,3,-68,8.94
2025-06-13 14:57:30,1,4,-40,0.45
2025-06-13 14:57:31,1,4,-39,0.38
2025-06-13 14:57:32,1,4,-40,0.37
2025-06-13 14:57:33,1,4,-39,0.34
2025-06-13 14:57:34,1,4,-38,0.31
Summary,1,1,-63,-65
Summary,1,2,-56,-57
Summary,1,3,-68,-70
Summary,1,4,-38,-39
