Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:18:40,1,1,-51,1.52
2025-06-13 15:18:41,1,1,-49,1.38
2025-06-13 15:18:42,1,1,-48,1.24
2025-06-13 15:18:43,1,1,-48,1.16
2025-06-13 15:18:44,1,1,-48,1.10
2025-06-13 15:18:45,1,1,-49,1.11
2025-06-13 15:18:40,1,2,-50,1.33
2025-06-13 15:18:41,1,2,-51,1.37
2025-06-13 15:18:42,1,2,-52,1.45
2025-06-13 15:18:43,1,2,-53,1.56
2025-06-13 15:18:44,1,2,-53,1.64
2025-06-13 15:18:45,1,2,-52,1.65
2025-06-13 15:18:40,1,3,-58,5.78
2025-06-13 15:18:41,1,3,-60,5.57
2025-06-13 15:18:42,1,3,-65,5.91
2025-06-13 15:18:43,1,3,-62,5.92
2025-06-13 15:18:44,1,3,-60,5.67
2025-06-13 15:18:45,1,3,-65,6.01
2025-06-13 15:18:40,1,4,-51,1.64
2025-06-13 15:18:41,1,4,-52,1.65
2025-06-13 15:18:42,1,4,-58,1.94
2025-06-13 15:18:43,1,4,-58,2.22
2025-06-13 15:18:44,1,4,-60,2.56
2025-06-13 15:18:45,1,4,-56,2.61
Summary,1,1,-48,-48
Summary,1,2,-50,-51
Summary,1,3,-58,-61
Summary,1,4,-51,-55
