Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:00:24,1,1,-64,6.49
2025-06-13 15:00:25,1,1,-63,6.54
2025-06-13 15:00:26,1,1,-63,6.58
2025-06-13 15:00:27,1,1,-63,6.61
2025-06-13 15:00:28,1,1,-62,6.51
2025-06-13 15:00:24,1,2,-63,4.16
2025-06-13 15:00:25,1,2,-67,4.76
2025-06-13 15:00:26,1,2,-69,5.47
2025-06-13 15:00:27,1,2,-64,5.78
2025-06-13 15:00:28,1,2,-65,6.15
2025-06-13 15:00:24,1,3,-59,3.14
2025-06-13 15:00:25,1,3,-59,3.31
2025-06-13 15:00:26,1,3,-56,3.18
2025-06-13 15:00:27,1,3,-59,3.34
2025-06-13 15:00:28,1,3,-59,3.47
2025-06-13 15:00:24,1,4,-45,0.67
2025-06-13 15:00:25,1,4,-45,0.68
2025-06-13 15:00:26,1,4,-45,0.68
2025-06-13 15:00:27,1,4,-45,0.68
2025-06-13 15:00:28,1,4,-45,0.68
Summary,1,1,-62,-63
Summary,1,2,-63,-65
Summary,1,3,-56,-58
Summary,1,4,-45,-45
