Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:19:37,1,1,-52,1.48
2025-06-13 15:19:38,1,1,-54,1.63
2025-06-13 15:19:39,1,1,-53,1.70
2025-06-13 15:19:40,1,1,-52,1.69
2025-06-13 15:19:41,1,1,-53,1.74
2025-06-13 15:19:37,1,2,-63,5.96
2025-06-13 15:19:38,1,2,-62,5.97
2025-06-13 15:19:39,1,2,-63,6.09
2025-06-13 15:19:40,1,2,-63,6.19
2025-06-13 15:19:41,1,2,-62,6.16
2025-06-13 15:19:37,1,3,-58,3.38
2025-06-13 15:19:38,1,3,-59,3.51
2025-06-13 15:19:39,1,3,-57,3.43
2025-06-13 15:19:40,1,3,-56,3.27
2025-06-13 15:19:41,1,3,-56,3.16
2025-06-13 15:19:37,1,4,-56,2.37
2025-06-13 15:19:38,1,4,-51,2.06
2025-06-13 15:19:39,1,4,-50,1.79
2025-06-13 15:19:40,1,4,-52,1.76
2025-06-13 15:19:41,1,4,-52,1.73
Summary,1,1,-52,-52
Summary,1,2,-62,-62
Summary,1,3,-56,-57
Summary,1,4,-50,-52
