Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:01:20,1,1,-63,6.45
2025-06-13 15:01:21,1,1,-62,6.38
2025-06-13 15:01:22,1,1,-62,6.32
2025-06-13 15:01:23,1,1,-62,6.26
2025-06-13 15:01:24,1,1,-61,6.09
2025-06-13 15:01:20,1,2,-50,2.51
2025-06-13 15:01:21,1,2,-50,1.94
2025-06-13 15:01:22,1,2,-49,1.61
2025-06-13 15:01:23,1,2,-50,1.51
2025-06-13 15:01:24,1,2,-50,1.44
2025-06-13 15:01:20,1,3,-65,4.70
2025-06-13 15:01:21,1,3,-65,5.15
2025-06-13 15:01:22,1,3,-63,5.39
2025-06-13 15:01:23,1,3,-63,5.59
2025-06-13 15:01:24,1,3,-64,5.88
2025-06-13 15:01:20,1,4,-43,0.57
2025-06-13 15:01:21,1,4,-42,0.52
2025-06-13 15:01:23,1,4,-43,0.52
2025-06-13 15:01:24,1,4,-43,0.53
Summary,1,1,-61,-62
Summary,1,2,-49,-49
Summary,1,3,-63,-64
Summary,1,4,-42,-42
