Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:10:55,1,1,-61,3.79
2025-06-13 15:10:56,1,1,-59,3.84
2025-06-13 15:10:57,1,1,-59,3.89
2025-06-13 15:10:58,1,1,-58,3.83
2025-06-13 15:10:59,1,1,-60,3.96
2025-06-13 15:10:55,1,2,-57,2.80
2025-06-13 15:10:56,1,2,-57,2.88
2025-06-13 15:10:57,1,2,-55,2.77
2025-06-13 15:10:58,1,2,-54,2.60
2025-06-13 15:10:59,1,2,-54,2.49
2025-06-13 15:10:55,1,3,-51,1.54
2025-06-13 15:10:56,1,3,-52,1.58
2025-06-13 15:10:57,1,3,-52,1.60
2025-06-13 15:10:58,1,3,-51,1.56
2025-06-13 15:10:59,1,3,-51,1.53
2025-06-13 15:10:55,1,4,-52,1.85
2025-06-13 15:10:56,1,4,-55,1.98
2025-06-13 15:10:57,1,4,-55,2.08
2025-06-13 15:10:58,1,4,-54,2.10
2025-06-13 15:10:59,1,4,-53,2.04
Summary,1,1,-58,-59
Summary,1,2,-54,-55
Summary,1,3,-51,-51
Summary,1,4,-52,-53
