Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:09:25,1,1,-57,3.54
2025-06-13 15:09:26,1,1,-59,3.64
2025-06-13 15:09:27,1,1,-60,3.80
2025-06-13 15:09:28,1,1,-60,3.94
2025-06-13 15:09:29,1,1,-57,3.76
2025-06-13 15:09:25,1,2,-57,2.76
2025-06-13 15:09:26,1,2,-57,2.85
2025-06-13 15:09:27,1,2,-56,2.83
2025-06-13 15:09:28,1,2,-58,2.97
2025-06-13 15:09:29,1,2,-55,2.84
2025-06-13 15:09:25,1,3,-50,1.17
2025-06-13 15:09:26,1,3,-52,1.30
2025-06-13 15:09:27,1,3,-48,1.19
2025-06-13 15:09:28,1,3,-48,1.12
2025-06-13 15:09:29,1,3,-47,1.03
2025-06-13 15:09:25,1,4,-51,1.90
2025-06-13 15:09:26,1,4,-56,2.06
2025-06-13 15:09:27,1,4,-52,1.95
2025-06-13 15:09:28,1,4,-53,1.93
2025-06-13 15:09:29,1,4,-55,2.04
Summary,1,1,-57,-58
Summary,1,2,-55,-56
Summary,1,3,-47,-49
Summary,1,4,-51,-53
