Time,Major,Minor,RSSI,Accuracy
2025-06-13 15:04:05,1,1,-60,4.91
2025-06-13 15:04:06,1,1,-57,4.52
2025-06-13 15:04:07,1,1,-62,4.71
2025-06-13 15:04:09,1,1,-62,4.88
2025-06-13 15:04:05,1,2,-51,1.69
2025-06-13 15:04:06,1,2,-52,1.68
2025-06-13 15:04:07,1,2,-51,1.62
2025-06-13 15:04:08,1,2,-53,1.69
2025-06-13 15:04:09,1,2,-51,1.62
2025-06-13 15:04:05,1,3,-64,7.91
2025-06-13 15:04:06,1,3,-61,7.38
2025-06-13 15:04:07,1,3,-65,7.55
2025-06-13 15:04:08,1,3,-62,7.28
2025-06-13 15:04:09,1,3,-62,7.07
2025-06-13 15:04:05,1,4,-47,1.11
2025-06-13 15:04:06,1,4,-47,1.03
2025-06-13 15:04:07,1,4,-47,0.97
2025-06-13 15:04:08,1,4,-46,0.90
2025-06-13 15:04:09,1,4,-48,0.93
Summary,1,1,-57,-60
Summary,1,2,-51,-51
Summary,1,3,-61,-62
Summary,1,4,-46,-47
